order_item_id,order_id,dish_id,dish_name,quantity,unit_price,subtotal,cost
OI001493_1735,O001493,D0031,奶茶,1,16.92,16.92,5.7
OI001493_1736,O001493,D0020,馒头,3,44.71,134.13,40.65
OI001494_1737,O001494,D0025,排骨汤,2,76.89,153.78,43.14
OI001494_1738,O001494,D0010,口水鸡,2,21.01,42.02,13.5
OI001494_1739,O001494,D0002,鱼香肉丝,2,41.81,83.62,25.56
OI001494_1740,O001494,D0034,冰淇淋,3,48.61,145.83,39.57
OI001495_1741,O001495,D0017,炒饭,2,40.09,80.18,21.1
OI001496_1742,O001496,D0028,可乐,3,50.33,150.99,67.08
OI001496_1743,O001496,D0007,回锅肉,2,23.38,46.76,12.34
OI001496_1744,O001496,D0032,咖啡,3,8.26,24.78,9.78
OI001496_1745,O001496,D0014,蒜泥白肉,3,29.6,88.8,38.64
OI001496_1746,O001496,D0008,小炒黄牛肉,2,86.82,173.64,73.12
OI001497_1747,O001497,D0010,口水鸡,3,21.01,63.03,20.25
OI001497_1748,O001497,D0002,鱼香肉丝,3,41.81,125.43,38.34
OI001497_1749,O001497,D0024,酸辣汤,1,48.76,48.76,13.08
OI001497_1750,O001497,D0006,水煮鱼,3,31.45,94.35,35.46
OI001497_1751,O001497,D0014,蒜泥白肉,3,29.6,88.8,38.64
OI001497_1752,O001497,D0022,番茄蛋汤,3,54.77,164.31,70.59
OI001498_1753,O001498,D0016,面条,1,26.32,26.32,6.75
OI001498_1754,O001498,D0015,米饭,1,52.56,52.56,20.34
OI001498_1755,O001498,D0017,炒饭,1,40.09,40.09,10.55
OI001498_1756,O001498,D0018,包子,1,78.11,78.11,24.44
OI001498_1757,O001498,D0021,葱油饼,3,67.6,202.8,72.57
OI001498_1758,O001498,D0006,水煮鱼,3,31.45,94.35,35.46
OI001499_1759,O001499,D0018,包子,2,78.11,156.22,48.88
OI001499_1760,O001499,D0034,冰淇淋,3,48.61,145.83,39.57
OI001499_1761,O001499,D0035,蛋糕,2,31.88,63.76,24.08
OI001499_1762,O001499,D0003,麻婆豆腐,3,16.18,48.54,15.81
OI001500_1763,O001500,D0024,酸辣汤,1,48.76,48.76,13.08
OI001501_1764,O001501,D0023,紫菜蛋花汤,2,36.96,73.92,33.22
OI001501_1765,O001501,D0014,蒜泥白肉,1,29.6,29.6,12.88
OI001502_1766,O001502,D0002,鱼香肉丝,1,41.81,41.81,12.78
OI001502_1767,O001502,D0039,红豆沙,3,9.56,28.68,12.51
OI001502_1768,O001502,D0026,鸡汤,1,71.37,71.37,23.87
OI001503_1769,O001503,D0037,西米露,3,51.15,153.45,62.25
OI001504_1770,O001504,D0011,夫妻肺片,1,29.36,29.36,12.84
OI001504_1771,O001504,D0032,咖啡,1,8.26,8.26,3.26
OI001504_1772,O001504,D0034,冰淇淋,2,48.61,97.22,26.38
OI001504_1773,O001504,D0039,红豆沙,1,9.56,9.56,4.17
OI001504_1774,O001504,D0007,回锅肉,2,23.38,46.76,12.34
OI001504_1775,O001504,D0030,橙汁,1,68.07,68.07,27.48
OI001505_1776,O001505,D0035,蛋糕,1,31.88,31.88,12.04
OI001506_1777,O001506,D0016,面条,3,26.32,78.96,20.25
OI001506_1778,O001506,D0037,西米露,2,51.15,102.3,41.5
OI001506_1779,O001506,D0011,夫妻肺片,2,29.36,58.72,25.68
OI001506_1780,O001506,D0024,酸辣汤,2,48.76,97.52,26.16
OI001506_1781,O001506,D0032,咖啡,2,8.26,16.52,6.52
OI001507_1782,O001507,D0037,西米露,2,51.15,102.3,41.5
OI001507_1783,O001507,D0010,口水鸡,2,21.01,42.02,13.5
OI001507_1784,O001507,D0021,葱油饼,3,67.6,202.8,72.57
OI001507_1785,O001507,D0003,麻婆豆腐,1,16.18,16.18,5.27
OI001507_1786,O001507,D0033,柠檬水,2,29.07,58.14,20.36
OI001507_1787,O001507,D0005,糖醋排骨,2,17.99,35.98,15.64
OI001508_1788,O001508,D0035,蛋糕,1,31.88,31.88,12.04
OI001508_1789,O001508,D0005,糖醋排骨,2,17.99,35.98,15.64
OI001508_1790,O001508,D0011,夫妻肺片,2,29.36,58.72,25.68
OI001508_1791,O001508,D0010,口水鸡,3,21.01,63.03,20.25
OI001508_1792,O001508,D0030,橙汁,3,68.07,204.21,82.44
OI001508_1793,O001508,D0022,番茄蛋汤,3,54.77,164.31,70.59
OI001509_1794,O001509,D0038,双皮奶,3,81.48,244.44,90.39
OI001510_1795,O001510,D0020,馒头,2,44.71,89.42,27.1
OI001510_1796,O001510,D0018,包子,2,78.11,156.22,48.88
OI001510_1797,O001510,D0016,面条,3,26.32,78.96,20.25
OI001511_1798,O001511,D0025,排骨汤,3,76.89,230.67,64.71
OI001511_1799,O001511,D0029,雪碧,3,62.42,187.26,51.12
OI001511_1800,O001511,D0017,炒饭,1,40.09,40.09,10.55
OI001511_1801,O001511,D0007,回锅肉,1,23.38,23.38,6.17
OI001511_1802,O001511,D0037,西米露,2,51.15,102.3,41.5
OI001512_1803,O001512,D0008,小炒黄牛肉,3,86.82,260.46,109.68
OI001512_1804,O001512,D0003,麻婆豆腐,1,16.18,16.18,5.27
OI001512_1805,O001512,D0029,雪碧,1,62.42,62.42,17.04
OI001512_1806,O001512,D0028,可乐,1,50.33,50.33,22.36
OI001512_1807,O001512,D0014,蒜泥白肉,1,29.6,29.6,12.88
OI001512_1808,O001512,D0002,鱼香肉丝,3,41.81,125.43,38.34
OI001513_1809,O001513,D0024,酸辣汤,1,48.76,48.76,13.08
OI001513_1810,O001513,D0030,橙汁,3,68.07,204.21,82.44
OI001513_1811,O001513,D0029,雪碧,2,62.42,124.84,34.08
OI001514_1812,O001514,D0038,双皮奶,1,81.48,81.48,30.13
OI001514_1813,O001514,D0004,红烧肉,3,56.3,168.9,69.48
OI001514_1814,O001514,D0014,蒜泥白肉,3,29.6,88.8,38.64
OI001515_1815,O001515,D0017,炒饭,1,40.09,40.09,10.55
OI001515_1816,O001515,D0029,雪碧,1,62.42,62.42,17.04
OI001515_1817,O001515,D0024,酸辣汤,2,48.76,97.52,26.16
OI001515_1818,O001515,D0006,水煮鱼,1,31.45,31.45,11.82
OI001516_1819,O001516,D0036,布丁,3,23.91,71.73,23.31
OI001517_1820,O001517,D0005,糖醋排骨,2,17.99,35.98,15.64
OI001517_1821,O001517,D0015,米饭,2,52.56,105.12,40.68
OI001518_1822,O001518,D0029,雪碧,2,62.42,124.84,34.08
OI001518_1823,O001518,D0032,咖啡,2,8.26,16.52,6.52
OI001518_1824,O001518,D0022,番茄蛋汤,1,54.77,54.77,23.53
OI001518_1825,O001518,D0025,排骨汤,2,76.89,153.78,43.14
OI001518_1826,O001518,D0010,口水鸡,1,21.01,21.01,6.75
OI001519_1827,O001519,D0018,包子,1,78.11,78.11,24.44
OI001519_1828,O001519,D0015,米饭,3,52.56,157.68,61.02
OI001519_1829,O001519,D0004,红烧肉,2,56.3,112.6,46.32
OI001519_1830,O001519,D0007,回锅肉,2,23.38,46.76,12.34
OI001519_1831,O001519,D0025,排骨汤,3,76.89,230.67,64.71
OI001519_1832,O001519,D0033,柠檬水,3,29.07,87.21,30.54
OI001520_1833,O001520,D0014,蒜泥白肉,1,29.6,29.6,12.88
OI001520_1834,O001520,D0026,鸡汤,3,71.37,214.11,71.61
OI001520_1835,O001520,D0018,包子,1,78.11,78.11,24.44
OI001521_1836,O001521,D0016,面条,1,26.32,26.32,6.75
OI001521_1837,O001521,D0029,雪碧,3,62.42,187.26,51.12
OI001522_1838,O001522,D0018,包子,3,78.11,234.33,73.32
OI001522_1839,O001522,D0025,排骨汤,2,76.89,153.78,43.14
OI001522_1840,O001522,D0007,回锅肉,2,23.38,46.76,12.34
OI001522_1841,O001522,D0003,麻婆豆腐,3,16.18,48.54,15.81
OI001522_1842,O001522,D0009,凉拌黄瓜,1,30.24,30.24,11.4
OI001523_1843,O001523,D0022,番茄蛋汤,2,54.77,109.54,47.06
OI001523_1844,O001523,D0020,馒头,2,44.71,89.42,27.1
OI001523_1845,O001523,D0017,炒饭,3,40.09,120.27,31.65
OI001523_1846,O001523,D0019,饺子,1,47.94,47.94,20.47
OI001523_1847,O001523,D0025,排骨汤,3,76.89,230.67,64.71
OI001523_1848,O001523,D0003,麻婆豆腐,1,16.18,16.18,5.27
OI001524_1849,O001524,D0032,咖啡,1,8.26,8.26,3.26
OI001524_1850,O001524,D0020,馒头,2,44.71,89.42,27.1
OI001524_1851,O001524,D0010,口水鸡,3,21.01,63.03,20.25
OI001524_1852,O001524,D0013,凉拌木耳,3,66.33,198.99,56.25
OI001524_1853,O001524,D0034,冰淇淋,1,48.61,48.61,13.19
OI001524_1854,O001524,D0009,凉拌黄瓜,3,30.24,90.72,34.2
OI001525_1855,O001525,D0028,可乐,1,50.33,50.33,22.36
OI001525_1856,O001525,D0036,布丁,1,23.91,23.91,7.77
OI001525_1857,O001525,D0013,凉拌木耳,1,66.33,66.33,18.75
OI001525_1858,O001525,D0005,糖醋排骨,3,17.99,53.97,23.46
OI001526_1859,O001526,D0019,饺子,2,47.94,95.88,40.94
OI001526_1860,O001526,D0017,炒饭,2,40.09,80.18,21.1
OI001526_1861,O001526,D0012,拍黄瓜,3,13.71,41.13,15.51
OI001526_1862,O001526,D0007,回锅肉,3,23.38,70.14,18.51
OI001527_1863,O001527,D0032,咖啡,1,8.26,8.26,3.26
OI001527_1864,O001527,D0005,糖醋排骨,1,17.99,17.99,7.82
OI001527_1865,O001527,D0001,宫保鸡丁,1,72.75,72.75,18.28
OI001528_1866,O001528,D0018,包子,3,78.11,234.33,73.32
OI001528_1867,O001528,D0014,蒜泥白肉,2,29.6,59.2,25.76
OI001528_1868,O001528,D0002,鱼香肉丝,2,41.81,83.62,25.56
OI001528_1869,O001528,D0012,拍黄瓜,3,13.71,41.13,15.51
OI001528_1870,O001528,D0001,宫保鸡丁,3,72.75,218.25,54.84
OI001529_1871,O001529,D0025,排骨汤,2,76.89,153.78,43.14
OI001530_1872,O001530,D0005,糖醋排骨,2,17.99,35.98,15.64
OI001530_1873,O001530,D0013,凉拌木耳,1,66.33,66.33,18.75
OI001530_1874,O001530,D0012,拍黄瓜,3,13.71,41.13,15.51
OI001530_1875,O001530,D0004,红烧肉,3,56.3,168.9,69.48
OI001530_1876,O001530,D0010,口水鸡,3,21.01,63.03,20.25
OI001531_1877,O001531,D0021,葱油饼,1,67.6,67.6,24.19
OI001531_1878,O001531,D0011,夫妻肺片,1,29.36,29.36,12.84
OI001531_1879,O001531,D0002,鱼香肉丝,1,41.81,41.81,12.78
OI001532_1880,O001532,D0013,凉拌木耳,3,66.33,198.99,56.25
OI001533_1881,O001533,D0027,豆腐汤,2,38.78,77.56,28.64
OI001533_1882,O001533,D0017,炒饭,3,40.09,120.27,31.65
OI001533_1883,O001533,D0029,雪碧,3,62.42,187.26,51.12
OI001533_1884,O001533,D0008,小炒黄牛肉,2,86.82,173.64,73.12
OI001533_1885,O001533,D0034,冰淇淋,1,48.61,48.61,13.19
OI001534_1886,O001534,D0035,蛋糕,1,31.88,31.88,12.04
OI001534_1887,O001534,D0013,凉拌木耳,1,66.33,66.33,18.75
OI001534_1888,O001534,D0027,豆腐汤,1,38.78,38.78,14.32
OI001534_1889,O001534,D0014,蒜泥白肉,1,29.6,29.6,12.88
OI001534_1890,O001534,D0011,夫妻肺片,1,29.36,29.36,12.84
OI001534_1891,O001534,D0028,可乐,2,50.33,100.66,44.72
OI001535_1892,O001535,D0007,回锅肉,2,23.38,46.76,12.34
OI001535_1893,O001535,D0006,水煮鱼,2,31.45,62.9,23.64
OI001535_1894,O001535,D0030,橙汁,2,68.07,136.14,54.96
OI001535_1895,O001535,D0015,米饭,3,52.56,157.68,61.02
OI001535_1896,O001535,D0024,酸辣汤,1,48.76,48.76,13.08
OI001536_1897,O001536,D0008,小炒黄牛肉,3,86.82,260.46,109.68
OI001536_1898,O001536,D0027,豆腐汤,2,38.78,77.56,28.64
OI001536_1899,O001536,D0022,番茄蛋汤,3,54.77,164.31,70.59
OI001536_1900,O001536,D0010,口水鸡,3,21.01,63.03,20.25
OI001536_1901,O001536,D0012,拍黄瓜,3,13.71,41.13,15.51
OI001536_1902,O001536,D0026,鸡汤,1,71.37,71.37,23.87
OI001537_1903,O001537,D0031,奶茶,1,16.92,16.92,5.7
OI001537_1904,O001537,D0015,米饭,1,52.56,52.56,20.34
OI001537_1905,O001537,D0032,咖啡,2,8.26,16.52,6.52
OI001537_1906,O001537,D0016,面条,1,26.32,26.32,6.75
OI001537_1907,O001537,D0009,凉拌黄瓜,3,30.24,90.72,34.2
OI001538_1908,O001538,D0013,凉拌木耳,1,66.33,66.33,18.75
OI001538_1909,O001538,D0002,鱼香肉丝,1,41.81,41.81,12.78
OI001538_1910,O001538,D0031,奶茶,2,16.92,33.84,11.4
OI001539_1911,O001539,D0013,凉拌木耳,2,66.33,132.66,37.5
OI001539_1912,O001539,D0002,鱼香肉丝,3,41.81,125.43,38.34
OI001539_1913,O001539,D0006,水煮鱼,2,31.45,62.9,23.64
OI001539_1914,O001539,D0033,柠檬水,1,29.07,29.07,10.18
OI001539_1915,O001539,D0036,布丁,3,23.91,71.73,23.31
OI001539_1916,O001539,D0024,酸辣汤,2,48.76,97.52,26.16
OI001540_1917,O001540,D0003,麻婆豆腐,2,16.18,32.36,10.54
OI001540_1918,O001540,D0011,夫妻肺片,3,29.36,88.08,38.52
OI001541_1919,O001541,D0002,鱼香肉丝,3,41.81,125.43,38.34
OI001541_1920,O001541,D0022,番茄蛋汤,1,54.77,54.77,23.53
OI001542_1921,O001542,D0026,鸡汤,1,71.37,71.37,23.87
OI001542_1922,O001542,D0036,布丁,3,23.91,71.73,23.31
OI001542_1923,O001542,D0019,饺子,3,47.94,143.82,61.41
OI001542_1924,O001542,D0021,葱油饼,2,67.6,135.2,48.38
OI001542_1925,O001542,D0031,奶茶,3,16.92,50.76,17.1
OI001542_1926,O001542,D0034,冰淇淋,2,48.61,97.22,26.38
OI001543_1927,O001543,D0003,麻婆豆腐,1,16.18,16.18,5.27
OI001543_1928,O001543,D0027,豆腐汤,2,38.78,77.56,28.64
OI001543_1929,O001543,D0010,口水鸡,3,21.01,63.03,20.25
OI001543_1930,O001543,D0021,葱油饼,1,67.6,67.6,24.19
OI001543_1931,O001543,D0015,米饭,2,52.56,105.12,40.68
OI001543_1932,O001543,D0034,冰淇淋,2,48.61,97.22,26.38
OI001544_1933,O001544,D0005,糖醋排骨,1,17.99,17.99,7.82
OI001545_1934,O001545,D0038,双皮奶,3,81.48,244.44,90.39
OI001545_1935,O001545,D0022,番茄蛋汤,3,54.77,164.31,70.59
OI001545_1936,O001545,D0007,回锅肉,3,23.38,70.14,18.51
OI001545_1937,O001545,D0017,炒饭,3,40.09,120.27,31.65
OI001546_1938,O001546,D0027,豆腐汤,3,38.78,116.34,42.96
OI001546_1939,O001546,D0019,饺子,3,47.94,143.82,61.41
OI001546_1940,O001546,D0021,葱油饼,3,67.6,202.8,72.57
OI001546_1941,O001546,D0017,炒饭,2,40.09,80.18,21.1
OI001547_1942,O001547,D0035,蛋糕,1,31.88,31.88,12.04
OI001547_1943,O001547,D0038,双皮奶,1,81.48,81.48,30.13
OI001548_1944,O001548,D0016,面条,3,26.32,78.96,20.25
OI001548_1945,O001548,D0030,橙汁,1,68.07,68.07,27.48
OI001548_1946,O001548,D0012,拍黄瓜,3,13.71,41.13,15.51
OI001549_1947,O001549,D0033,柠檬水,2,29.07,58.14,20.36
OI001549_1948,O001549,D0036,布丁,1,23.91,23.91,7.77
OI001549_1949,O001549,D0010,口水鸡,2,21.01,42.02,13.5
OI001549_1950,O001549,D0019,饺子,3,47.94,143.82,61.41
OI001549_1951,O001549,D0038,双皮奶,3,81.48,244.44,90.39
OI001550_1952,O001550,D0030,橙汁,2,68.07,136.14,54.96
OI001550_1953,O001550,D0017,炒饭,1,40.09,40.09,10.55
OI001550_1954,O001550,D0002,鱼香肉丝,1,41.81,41.81,12.78
OI001551_1955,O001551,D0038,双皮奶,3,81.48,244.44,90.39
OI001551_1956,O001551,D0008,小炒黄牛肉,1,86.82,86.82,36.56
OI001551_1957,O001551,D0036,布丁,2,23.91,47.82,15.54
OI001551_1958,O001551,D0001,宫保鸡丁,1,72.75,72.75,18.28
OI001551_1959,O001551,D0032,咖啡,2,8.26,16.52,6.52
OI001552_1960,O001552,D0033,柠檬水,3,29.07,87.21,30.54
OI001552_1961,O001552,D0026,鸡汤,2,71.37,142.74,47.74
OI001553_1962,O001553,D0004,红烧肉,1,56.3,56.3,23.16
OI001553_1963,O001553,D0007,回锅肉,1,23.38,23.38,6.17
OI001553_1964,O001553,D0034,冰淇淋,1,48.61,48.61,13.19
OI001553_1965,O001553,D0038,双皮奶,2,81.48,162.96,60.26
OI001553_1966,O001553,D0015,米饭,1,52.56,52.56,20.34
OI001553_1967,O001553,D0037,西米露,1,51.15,51.15,20.75
OI001554_1968,O001554,D0021,葱油饼,1,67.6,67.6,24.19
OI001554_1969,O001554,D0038,双皮奶,2,81.48,162.96,60.26
OI001554_1970,O001554,D0030,橙汁,2,68.07,136.14,54.96
OI001555_1971,O001555,D0026,鸡汤,1,71.37,71.37,23.87
OI001555_1972,O001555,D0006,水煮鱼,1,31.45,31.45,11.82
OI001555_1973,O001555,D0022,番茄蛋汤,1,54.77,54.77,23.53
OI001555_1974,O001555,D0020,馒头,1,44.71,44.71,13.55
OI001556_1975,O001556,D0028,可乐,3,50.33,150.99,67.08
OI001556_1976,O001556,D0007,回锅肉,3,23.38,70.14,18.51
OI001556_1977,O001556,D0008,小炒黄牛肉,1,86.82,86.82,36.56
OI001556_1978,O001556,D0029,雪碧,2,62.42,124.84,34.08
OI001557_1979,O001557,D0002,鱼香肉丝,3,41.81,125.43,38.34
OI001557_1980,O001557,D0030,橙汁,1,68.07,68.07,27.48
OI001557_1981,O001557,D0019,饺子,1,47.94,47.94,20.47
OI001557_1982,O001557,D0007,回锅肉,2,23.38,46.76,12.34
OI001557_1983,O001557,D0028,可乐,1,50.33,50.33,22.36
OI001557_1984,O001557,D0023,紫菜蛋花汤,2,36.96,73.92,33.22
OI001558_1985,O001558,D0032,咖啡,3,8.26,24.78,9.78
OI001558_1986,O001558,D0013,凉拌木耳,1,66.33,66.33,18.75
OI001558_1987,O001558,D0016,面条,1,26.32,26.32,6.75
OI001558_1988,O001558,D0006,水煮鱼,3,31.45,94.35,35.46
OI001558_1989,O001558,D0005,糖醋排骨,3,17.99,53.97,23.46
OI001559_1990,O001559,D0022,番茄蛋汤,2,54.77,109.54,47.06
OI001559_1991,O001559,D0021,葱油饼,1,67.6,67.6,24.19
OI001560_1992,O001560,D0022,番茄蛋汤,1,54.77,54.77,23.53
OI001560_1993,O001560,D0036,布丁,2,23.91,47.82,15.54
OI001561_1994,O001561,D0008,小炒黄牛肉,2,86.82,173.64,73.12
OI001561_1995,O001561,D0027,豆腐汤,3,38.78,116.34,42.96
OI001561_1996,O001561,D0009,凉拌黄瓜,2,30.24,60.48,22.8
OI001562_1997,O001562,D0005,糖醋排骨,2,17.99,35.98,15.64
OI001562_1998,O001562,D0021,葱油饼,2,67.6,135.2,48.38
OI001563_1999,O001563,D0008,小炒黄牛肉,3,86.82,260.46,109.68
OI001564_2000,O001564,D0032,咖啡,3,8.26,24.78,9.78
OI001564_2001,O001564,D0014,蒜泥白肉,2,29.6,59.2,25.76
OI001564_2002,O001564,D0028,可乐,1,50.33,50.33,22.36
OI001564_2003,O001564,D0039,红豆沙,3,9.56,28.68,12.51
OI001564_2004,O001564,D0018,包子,2,78.11,156.22,48.88
OI001565_2005,O001565,D0025,排骨汤,3,76.89,230.67,64.71
OI001565_2006,O001565,D0024,酸辣汤,1,48.76,48.76,13.08
OI001565_2007,O001565,D0019,饺子,1,47.94,47.94,20.47
OI001565_2008,O001565,D0002,鱼香肉丝,3,41.81,125.43,38.34
OI001565_2009,O001565,D0017,炒饭,2,40.09,80.18,21.1
OI001566_2010,O001566,D0027,豆腐汤,2,38.78,77.56,28.64
OI001566_2011,O001566,D0032,咖啡,3,8.26,24.78,9.78
OI001567_2012,O001567,D0011,夫妻肺片,2,29.36,58.72,25.68
OI001567_2013,O001567,D0033,柠檬水,3,29.07,87.21,30.54
OI001567_2014,O001567,D0010,口水鸡,3,21.01,63.03,20.25
OI001567_2015,O001567,D0013,凉拌木耳,1,66.33,66.33,18.75
OI001568_2016,O001568,D0025,排骨汤,3,76.89,230.67,64.71
OI001568_2017,O001568,D0020,馒头,2,44.71,89.42,27.1
OI001569_2018,O001569,D0023,紫菜蛋花汤,2,36.96,73.92,33.22
OI001569_2019,O001569,D0031,奶茶,1,16.92,16.92,5.7
OI001569_2020,O001569,D0014,蒜泥白肉,1,29.6,29.6,12.88
OI001569_2021,O001569,D0007,回锅肉,1,23.38,23.38,6.17
OI001569_2022,O001569,D0003,麻婆豆腐,1,16.18,16.18,5.27
OI001570_2023,O001570,D0032,咖啡,3,8.26,24.78,9.78
OI001570_2024,O001570,D0013,凉拌木耳,3,66.33,198.99,56.25
OI001570_2025,O001570,D0037,西米露,3,51.15,153.45,62.25
OI001570_2026,O001570,D0039,红豆沙,2,9.56,19.12,8.34
OI001570_2027,O001570,D0026,鸡汤,2,71.37,142.74,47.74
OI001571_2028,O001571,D0011,夫妻肺片,1,29.36,29.36,12.84
OI001571_2029,O001571,D0016,面条,3,26.32,78.96,20.25
OI001571_2030,O001571,D0029,雪碧,1,62.42,62.42,17.04
OI001572_2031,O001572,D0009,凉拌黄瓜,1,30.24,30.24,11.4
OI001573_2032,O001573,D0026,鸡汤,3,71.37,214.11,71.61
OI001573_2033,O001573,D0033,柠檬水,2,29.07,58.14,20.36
OI001573_2034,O001573,D0032,咖啡,2,8.26,16.52,6.52
OI001573_2035,O001573,D0030,橙汁,1,68.07,68.07,27.48
OI001574_2036,O001574,D0015,米饭,1,52.56,52.56,20.34
OI001574_2037,O001574,D0004,红烧肉,3,56.3,168.9,69.48
OI001574_2038,O001574,D0011,夫妻肺片,3,29.36,88.08,38.52
OI001574_2039,O001574,D0031,奶茶,3,16.92,50.76,17.1
OI001574_2040,O001574,D0021,葱油饼,2,67.6,135.2,48.38
OI001575_2041,O001575,D0012,拍黄瓜,1,13.71,13.71,5.17
OI001575_2042,O001575,D0034,冰淇淋,2,48.61,97.22,26.38
OI001575_2043,O001575,D0018,包子,1,78.11,78.11,24.44
OI001575_2044,O001575,D0029,雪碧,3,62.42,187.26,51.12
OI001576_2045,O001576,D0009,凉拌黄瓜,1,30.24,30.24,11.4
OI001576_2046,O001576,D0026,鸡汤,3,71.37,214.11,71.61
OI001577_2047,O001577,D0021,葱油饼,3,67.6,202.8,72.57
OI001577_2048,O001577,D0017,炒饭,1,40.09,40.09,10.55
OI001577_2049,O001577,D0024,酸辣汤,1,48.76,48.76,13.08
OI001577_2050,O001577,D0033,柠檬水,1,29.07,29.07,10.18
OI001577_2051,O001577,D0039,红豆沙,1,9.56,9.56,4.17
OI001577_2052,O001577,D0032,咖啡,2,8.26,16.52,6.52
OI001578_2053,O001578,D0021,葱油饼,2,67.6,135.2,48.38
OI001579_2054,O001579,D0037,西米露,3,51.15,153.45,62.25
OI001579_2055,O001579,D0003,麻婆豆腐,3,16.18,48.54,15.81
OI001580_2056,O001580,D0016,面条,1,26.32,26.32,6.75
OI001580_2057,O001580,D0039,红豆沙,2,9.56,19.12,8.34
OI001581_2058,O001581,D0018,包子,3,78.11,234.33,73.32
OI001581_2059,O001581,D0010,口水鸡,3,21.01,63.03,20.25
OI001581_2060,O001581,D0038,双皮奶,1,81.48,81.48,30.13
OI001582_2061,O001582,D0017,炒饭,1,40.09,40.09,10.55
OI001582_2062,O001582,D0027,豆腐汤,1,38.78,38.78,14.32
OI001583_2063,O001583,D0033,柠檬水,2,29.07,58.14,20.36
OI001583_2064,O001583,D0017,炒饭,3,40.09,120.27,31.65
OI001583_2065,O001583,D0011,夫妻肺片,3,29.36,88.08,38.52
OI001583_2066,O001583,D0024,酸辣汤,1,48.76,48.76,13.08
OI001583_2067,O001583,D0030,橙汁,2,68.07,136.14,54.96
OI001583_2068,O001583,D0002,鱼香肉丝,1,41.81,41.81,12.78
OI001584_2069,O001584,D0012,拍黄瓜,1,13.71,13.71,5.17
OI001585_2070,O001585,D0029,雪碧,3,62.42,187.26,51.12
OI001585_2071,O001585,D0018,包子,2,78.11,156.22,48.88
OI001585_2072,O001585,D0033,柠檬水,3,29.07,87.21,30.54
OI001585_2073,O001585,D0015,米饭,2,52.56,105.12,40.68
OI001585_2074,O001585,D0009,凉拌黄瓜,2,30.24,60.48,22.8
OI001585_2075,O001585,D0001,宫保鸡丁,1,72.75,72.75,18.28
OI001586_2076,O001586,D0024,酸辣汤,3,48.76,146.28,39.24
OI001586_2077,O001586,D0020,馒头,1,44.71,44.71,13.55
OI001587_2078,O001587,D0012,拍黄瓜,1,13.71,13.71,5.17
OI001588_2079,O001588,D0035,蛋糕,2,31.88,63.76,24.08
OI001588_2080,O001588,D0025,排骨汤,2,76.89,153.78,43.14
OI001588_2081,O001588,D0032,咖啡,2,8.26,16.52,6.52
OI001589_2082,O001589,D0022,番茄蛋汤,2,54.77,109.54,47.06
OI001589_2083,O001589,D0023,紫菜蛋花汤,3,36.96,110.88,49.83
OI001589_2084,O001589,D0002,鱼香肉丝,3,41.81,125.43,38.34
OI001589_2085,O001589,D0020,馒头,1,44.71,44.71,13.55
OI001589_2086,O001589,D0028,可乐,2,50.33,100.66,44.72
OI001590_2087,O001590,D0023,紫菜蛋花汤,2,36.96,73.92,33.22
OI001590_2088,O001590,D0020,馒头,1,44.71,44.71,13.55
OI001591_2089,O001591,D0021,葱油饼,1,67.6,67.6,24.19
OI001591_2090,O001591,D0039,红豆沙,2,9.56,19.12,8.34
OI001591_2091,O001591,D0030,橙汁,2,68.07,136.14,54.96
OI001592_2092,O001592,D0036,布丁,3,23.91,71.73,23.31
OI001592_2093,O001592,D0014,蒜泥白肉,1,29.6,29.6,12.88
OI001592_2094,O001592,D0033,柠檬水,2,29.07,58.14,20.36
OI001592_2095,O001592,D0029,雪碧,3,62.42,187.26,51.12
OI001592_2096,O001592,D0006,水煮鱼,1,31.45,31.45,11.82
OI001592_2097,O001592,D0008,小炒黄牛肉,3,86.82,260.46,109.68
OI001593_2098,O001593,D0037,西米露,1,51.15,51.15,20.75
OI001593_2099,O001593,D0012,拍黄瓜,1,13.71,13.71,5.17
OI001593_2100,O001593,D0034,冰淇淋,1,48.61,48.61,13.19
OI001593_2101,O001593,D0023,紫菜蛋花汤,2,36.96,73.92,33.22
OI001593_2102,O001593,D0010,口水鸡,1,21.01,21.01,6.75
OI001594_2103,O001594,D0027,豆腐汤,3,38.78,116.34,42.96
OI001594_2104,O001594,D0001,宫保鸡丁,3,72.75,218.25,54.84
OI001595_2105,O001595,D0015,米饭,1,52.56,52.56,20.34
OI001596_2106,O001596,D0016,面条,2,26.32,52.64,13.5
OI001596_2107,O001596,D0003,麻婆豆腐,3,16.18,48.54,15.81
OI001596_2108,O001596,D0008,小炒黄牛肉,3,86.82,260.46,109.68
OI001596_2109,O001596,D0007,回锅肉,2,23.38,46.76,12.34
OI001596_2110,O001596,D0036,布丁,3,23.91,71.73,23.31
OI001596_2111,O001596,D0021,葱油饼,3,67.6,202.8,72.57
OI001597_2112,O001597,D0038,双皮奶,3,81.48,244.44,90.39
OI001597_2113,O001597,D0014,蒜泥白肉,1,29.6,29.6,12.88
OI001598_2114,O001598,D0005,糖醋排骨,3,17.99,53.97,23.46
OI001599_2115,O001599,D0007,回锅肉,2,23.38,46.76,12.34
OI001599_2116,O001599,D0022,番茄蛋汤,1,54.77,54.77,23.53
OI001600_2117,O001600,D0018,包子,1,78.11,78.11,24.44
